138,1849,1,1,Bowl-O-Rama,1,Standard Cabinet,Working,,Arcade,,Bowl-o-rama
138,1866,1,1,Spider-Man: The Video Game,1,Standard Cabinet,Working,,Arcade,,Spider-Man: The Video Game
138,1919,1,1,Knights of the Round,1,Standard Cabinet,Working,,Arcade,,Knights of the Round
138,1934,1,1,Growl,1,Standard Cabinet,Working,,Arcade,,Growl
138,1936,1,1,Captain America and the Avengers,1,Standard Cabinet,Working,,Arcade,,Captain America and The Avengers
138,1987,1,1,X-Men,1,Standard Cabinet,Working,,Arcade,,X-Men
138,2015,1,1,Street Fighter II: Champion Edition,1,Standard Cabinet,Working,,Arcade,,Street Fighter II: Champion Edition
138,2041,1,1,Super Chase: Criminal Termination,1,Standard Cabinet,Working,,Arcade,,Super Chase: Criminal Termination
138,2057,1,1,Mortal Kombat,1,Standard Cabinet,Working,,Arcade,,Mortal Kombat
138,2091,1,1,Wild West C.O.W.-Boys of Moo Mesa,1,Standard Cabinet,Working,,Arcade,,Wild West C.O.W.-Boys of Moo Mesa
