2595,Neratte chu,2,40989
2596,Air Attack,2,38522
2597,Bishi Bashi Championship Mini Game Senshuken,2,38591
2598,Last Bronx,2,39451
2599,Grand Striker 2,2,40322
2600,Lethal Justice,2,40334
2601,Prop Cycle,4,40395
2602,Super Dodge Ball (1996),2,40426
2603,Storm Blade,2,40439
2604,Super World Stadium '96,2,40453
2605,Ultra Balloon,2,40488
2606,Wally wo Sagase!,2,40530
2607,Osman,2,41073
2608,Ragnagard,2,40201
2609,Sonic Championship,2,308191
2610,Ninja Master's: Haou Ninpou-ko,2,39458
2611,Soukyuu Guren-tai,2,44759
2612,Mega Man 2: The Power Fighters,2,1725
2613,Star Gladiator Episode I: Final Crusade,2,14680
2614,Dolmen,2,40102
2615,Bal Cube,2,126292
2616,Dynamite Deka,2,296787
2617,Psychic Force EX,2,360324
2618,Virtua Fighter 3,2,1551
2619,The King of Fighters '96,2,12588
2620,Dancing Eyes,2,39305
2621,Die Hard Arcade,2,39527
2622,RayStorm,2,45089
2623,Bust-A-Move 3,2,3454
2624,Aqua Jet,4,39931
2625,Fighters' Impact,2,44826
2626,Tokyo Wars,4,66860
2627,Super Bishi Bashi Champ,2,83419
2628,Gallop Racer (1996),2,310697
2629,X-Men vs. Street Fighter,2,8244
2630,The House of the Dead,5,2469
2631,Kizuna Encounter: Super Tag Battle,2,39530
2632,Quiz Nana-iro Dreams,2,70655
2633,GTI Club: Rally Côte d'Azur,2,28392
2634,Cleopatra Fortune,2,40283
2635,Wayne Gretzky's 3D Hockey,2,3630
2636,SD Fighters,2,39564
2637,Wave Runner,4,39794
2638,Beat the Champ,2,92580
2639,The Ultimate 11: SNK Football Championship,2,39537
2640,Samurai Shodown IV: Amakusa's Revenge,2,19988
2641,NBA Jam Extreme,2,40205
2642,Cruis'n World,4,3430
2643,Waku Waku 7,2,27593
2644,Sengoku Blade: Sengoku Ace Episode II,2,39341
2645,Dead or Alive,2,1387
2646,Street Fighter EX,2,39319
2647,Cookie & Bibi 2,2,38623
2648,Fancy World - Earth of Crisis,2,39686
2649,Alpine Racer 2,4,38525
2650,Moujya,2,207029
2651,Red Earth,2,39315
2652,San Francisco Rush: Extreme Racing,4,3595
2653,Virtua Fighter PC,2,1546
2654,Raiden Fighters,2,8858
2655,Hotdog Storm,2,39679
2656,Tecmo World Soccer '96,2,39963
2657,Point Blank 2,5,40988
2658,Lucky Boom,2,56082
2659,Scacco Matto,2,56090
2660,Super Derby,2,56092
2661,Run and Gun 2,4,60698
2662,Pac-Man VR,2,65001
2663,Logic Pro,2,78526
2664,Mausuke no Ojama the World,2,114036
2665,Water Margin: The Tales of Clouds and Winds,2,120062
2666,Pocket Racer,2,129150
2667,Lovely Pop Mahjong: JangJang Shimasho,2,130298
2668,Gyakuten!! Puzzle Ban-Chou,2,138019
2669,Wave Shark,4,142397
2670,Mouja,2,197958
2671,Street Fighter Alpha 2 Gold,2,208759
2672,Landing Gear,4,209260
2673,Super Mario Attack,2,230172
2674,96 Flag Rally,2,249090
2675,Magic Purple,2,251706
2676,Waku-waku Ultraman Racing,2,252170
2677,Miss Bubble II,2,278232
2678,Bubble Pong Pong,2,278234
2679,Frantic Fred,2,281669
2680,Winding Heat,2,282431
2681,Taisen Tokkae Dama,2,283394
2682,Maniac Square,2,289133
2683,Gynotai,2,319866
2684,Virtua Bowling,2,354530
2685,Magical Date: Doki-doki Kokuhaku Daisakusen,2,360723
2686,Versus Net Soccer,2,361490
2687,Off Road Challenge,4,3567
2688,SCUD Race,4,39476
2689,Macross Plus,2,46867
2690,Taisen Hot Gimmick,2,56228
2691,Sega Ski Super G,2,39796
2692,Money Puzzle Exchanger,2,37280
2693,Real Bout Fatal Fury Special,2,39521
2694,Gals Panic 4,2,46848
2695,Arkanoid Returns,2,13685
2696,Over Rev,2,39449
2697,Cotton 2: Magical Night Dreams,2,39489
2698,Cookie & Bibi 3,2,39643
2699,Side by Side 2,2,39944
2700,Jan Jan Paradise 2,2,40190
2701,Stagger 1,2,40250
2702,Magical Date EX: Sotsugyou Kokuhaku Daisakusen,2,69211
2703,Shienryu,2,92074
2704,Hang Pilot,2,307858
2705,DoDonPachi,2,1666
2706,Magical Drop III,2,39347
2707,Street Fighter III: New Generation,2,6708
2708,Mace: The Dark Age,2,3535
2709,Kosodate Quiz My Angel 2,2,40223
2710,Densha de GO!,2,43850
2711,Polystars,2,70998
2712,Tekken 3,2,1244
2713,Hanagumi Taisen Columns,2,69307
2714,Street Fighter EX Plus,2,44276
2715,Columns 97,2,63128
2716,Janken Game Acchi Muite Hoi!,2,269938
2717,B.C. Story,2,40984
2718,Armadillo Racing,2,129114
2719,Surf Planet,2,337567
2720,B. C. Story,2,39879
2721,Battle Circuit,2,38545
2722,Top Skater,4,18047
2723,Groove on Fight,2,39420
2724,Neo Bomberman,2,39463
2725,Twinkle,2,46826
2726,Vampire Savior: The Lord of Vampire,2,206672
2727,Karian Cross,2,40212
2728,Virtua Striker 2,4,39472
2729,Snow Board Championship,2,39801
2730,Xess: The New Revolution,2,39933
2731,Egg Venture,5,40302
2732,Motocross Go!,2,129113
2733,Super World Stadium '97,2,40452
2734,Marvel Super Heroes vs. Street Fighter,2,8245
2735,Rabbit,2,46850
2736,Oriental Legend,2,39575
2737,G-Darius,2,39691
2738,Bloody Roar,2,2749
2739,The King of Fighters '97,2,15428
2740,Fighting Bujutsu,2,58733
2741,Capcom Sports Club,2,38531
2742,Tetris Plus 2,2,39403
2743,Sega Water Ski,2,39470
2744,Vampire Savior 2: The Lord of Vampire,2,39696
2745,Vampire Hunter 2,2,39697
2746,Super Gem Fighter Mini Mix,2,39314
2747,The Lost World: Jurassic Park,5,132135
2748,Mortal Kombat 4,2,1622
2749,Rampage World Tour,2,3056
2750,Maximum Force,5,36573
2751,Virtua Fighter 3tb,2,203161
2752,SCUD Race Plus,2,316974
2753,Puchi Carat,2,37322
2754,Motor Raid,4,39798
2755,Street Fighter III 2nd Impact: Giant Attack,2,6709
2756,NFL Blitz,4,812
2757,Rapid River,4,65471
2758,Shock Troopers,2,47598
2759,Rival Schools: United by Fate,2,13095
2760,Zen-Nippon Pro Wrestling Featuring Virtua,2,46089
2761,Sega Bass Fishing,2,5147
2762,Armed Police Batrider,2,13687
2763,Time Crisis II,5,13893
2764,Sengeki Striker,2,38603
2765,Chuugokuryuu II,2,38607
2766,Behind Enemy Lines,5,39428
2767,Harley-Davidson & L.A. Riders,4,39479
2768,Dragon World II,2,40978
2769,The Last Blade,2,22844
2770,Burglar X,2,40982
2771,Beatmania,7,20498
2772,The Killing Blade,2,46808
2773,Winter Heat,4,45476
2774,Solar Assault,2,1485
2775,Raiden Fighters 2: Operation Hell Dive,2,8859
2776,Zero Gunner,2,10447
2777,Final Furlong,2,28394
2778,Sol Divide,2,35026
2779,Strikers 1945 II,2,39299
2780,Shuffleshot,2,39388
2781,World Class Bowling,4,39426
2782,LiberoGrande,2,40372
2783,Panic Park,2,62238
2784,Star Sweep,2,104779
2785,Total Vice,5,112278
2786,Super Real Mahjong P7,2,119320
2787,San Francisco Rush: The Rock Alcatraz Edition,4,122731
2788,Gallop Racer 2: One and Only Road to Victory,2,125526
2789,Magic: The Gathering - Armageddon,2,136557
2790,Le Mans 24,4,209261
2791,Beach Festival World Championship 1997,2,255362
2792,Aero Fighters Special,2,351074
2793,Fighters' Impact A,2,359711
2794,California Speed,4,3335
2795,Got-cha Mini Game Festival,2,38644
2796,Neo Geo Cup '98: The Road to the Victory,4,39529
2797,Cool Boarders Arcade Jam,2,39831
2798,Gals Panic S: Extra Edition,2,40144
2799,Gals Hustler,2,40146
2800,Metal Slug 2,2,1407
2801,Marvel vs. Capcom: Clash of Super Heroes,2,8246
2802,Blazing Star,2,10500
2803,Bust A Groove,2,4138
2804,Sega Rally 2,4,1572
2805,Test Drive: Le Mans,2,27556
2806,Dirt Devils,2,39448
2807,Get Bass: Sega Bass Fishing,2,39462
2808,SpikeOut: Digital Battle Online,2,39474
2809,Batrider,2,39728
2810,Cyvern,2,39835
2811,Puzzle Uo Poko,2,39984
2812,Gunbird 2,2,40150
2813,Guardian Storm,2,40156
2814,Crazy Fight,2,41091
2815,Ballistic,2,46811
2816,Battle Tryst,2,58905
2817,Pop'n Pop,2,64307
2818,Ehrgeiz,2,1361
2819,Plasma Sword: Nightmare of Bilstein,2,14679
2820,Fisherman's Bait: A Bass Challenge,2,22845
2821,The Fallen Angels,2,39581
2822,Radikal Bikers,2,44801
2823,Kosodate Quiz My Angel 3,2,129151
2824,Bestri,2,263649
2825,Beatmania 2ndMix,7,94746
2826,Downhill Bikers,2,54766
2827,Real Bout Fatal Fury 2: The Newcomers,2,46787
2828,Area 51/Maximum Force Duo,2,39597
2829,Densha de GO! EX,2,94351
2830,Hammer Champ,2,337564
2831,Fighting Vipers 2,2,39447
2832,ESP Ra.De.,2,91379
2833,Judge Dredd (Gremlin Interactive),5,36742
2834,Astra Superstars,2,39603
2835,3X3 Puzzle,2,249269
2836,Virtua Striker 2 Version '98,2,287045
2837,Tecmo World Cup '98,4,62478
2838,Cute Fighter,2,201168
2839,Bio F.R.E.A.K.S.,2,3366
2840,Street Fighter EX2,2,39318
2841,Radiant Silvergun,2,5422
2842,Incoming: The Final Conflict,2,25120
2843,Street Fighter Alpha 3,2,6704
2844,Eleven Beat World Tournament,2,299780
2845,Daytona USA 2: Battle on the Edge,2,39291
2846,Fisherman's Bait 2: Big Ol' Bass,2,44944
2847,Billiard Academy Real Break,2,264254
2848,Star Soldier: Vanishing Earth,2,3604
2849,The King of Fighters '98,2,15429
2850,SoulCalibur,2,1564
2851,Tetris: The Grand Master,2,25022
2852,Builder's Block,2,44959
2853,Bust-a-Move 4,2,6826
2854,Raiden Fighters Jet,2,8860
2855,Bang,2,38547
2856,Cotton Boomerang,2,39830
2857,Area 51: Site 4,5,39836
2858,Densha de GO! 2 3000,2,80270
2859,Evil Night,2,94718
2860,Tech Romancer,2,39313
2861,Dance Dance Revolution,6,3679
2862,Beatmania 3rdMix,7,94745
2863,Pop'n music (1998),7,186652
2864,Gauntlet Legends,2,3501
2865,Chaos Heat,2,122943
2866,Dead or Alive ++,2,46821
2867,Dangun Feveron,2,40979
2868,CarnEvil,5,18632
2869,The House of the Dead 2,5,13777
2870,The Ocean Hunter,5,39475
2871,SiN,2,1045
2872,Shock Troopers: 2nd Squad,2,32778
2873,RayCrisis: Series Termination,2,45036
2874,Touryuu Densetsu: Elan Doree,2,77295
2875,Magical Tetris Challenge,2,3398
2876,The Last Blade 2,2,76045
2877,Bubble 2000,2,38618
2878,Magical Truck Adventure,4,39477
2879,L.A. Machineguns: Rage of the Machines,5,39478
2880,Fighting Layer,2,39552
2881,Battle Flip Shot,2,39667
2882,Attack Pla Rail,2,123584
2883,Virtua Striker 2 Version '99,2,287051
2884,JoJo's Venture,2,46815
2885,Asura Blade: Sword of Dynasty,2,38514
2886,Cyber Troopers Virtual-On Oratorio Tangram,4,9190
2887,Psychic Force 2012,2,22849
2888,Dynamite Cop,2,36737
2889,Densha de Go! 2,2,37286
2890,Bomb Kick,2,38626
2891,Star Wars Trilogy Arcade,5,39351
2892,Space Bomber,2,39418
2893,NFL Blitz 99,4,39599
2894,Wonder Stick,2,40162
2895,Vapor TRX,4,41075
2896,Quiz & Variety SukuSuku Inufuku,2,56058
2897,Champion League,2,56091
2898,Taisen Hot Gimmick Kairakuten,2,56221
2899,Tenkomori Shooting,2,59909
2900,Gunmen Wars,2,62095
2901,Ski Champ,2,62342
2902,Thrill Drive,2,65915
2903,LA Machine Guns,2,66785
2904,Konami Arcade Classics,2,79704
2905,Oriental Legend Super,2,82749
2906,Pachinko Sexy Reaction,2,83307
2907,Iron Fortress,2,111305
2908,Galaxy Games StarPak 2,2,219439
2909,Othello Shiyou yo,2,252334
2910,Mad Ball v2.0,2,258841
2911,Vivid Dolls,2,306823
2912,Hyperdrive,2,309051
2913,VS Mahjong: Otome Ryouran,2,310348
2914,LED Storm Rally 2011,4,312321
2915,Techno Drive,2,319867
2916,Daytona USA 2: Power Edition,2,349356
2917,Final Furlong 2,2,355862
2918,San Francisco Rush 2049,4,3596
2919,18 Wheeler: American Pro Trucker,4,3706
2920,Ganryu,2,39891
2921,Rolling Ex.tre.me,2,321752
2922,beatmania complete MIX,2,94744
2923,Prehistoric Isle 2,2,39280
2924,Captain Tomaday,2,40981
2925,Bloody Roar 2,2,4140
2926,Fatal Fury: Wild Ambition,2,346147
2927,Dance Dance Revolution 2ndMix,6,77640
2928,The Legend of Silkroad,2,39416
2929,Pilot Kids,2,39797
2930,Zero point 2,2,39815
2931,Change Air Blade,2,39833
2932,MoreMore,2,39953
2933,Jyangokushi - Haoh No Saihai,2,40217
2934,LogicPro Adventure,2,91504
2935,500 GP,2,249253
2936,Angler King,2,249778
2937,Gradius IV: Revival,2,1486
2938,Crazy Taxi,4,1805
2939,Power Stone,2,4355
2940,Guitar Freaks,7,46801
2941,Pop'n Music 2,7,78975
2942,Beatmania IIDX,7,94920
2943,Hydro Thunder,4,3370
2944,Giga Wing,2,9162
2945,Koro Koro Quest,2,40226
2946,Killer Loop,2,45210
2947,Airline Pilots,2,112070
2948,Dancing Stage,6,67248
2949,Metal Slug X,2,18840
2950,Gallop Racer (1999),2,13659
2951,War: Final Assault,2,80794
2952,Crisis Zone,5,13896
2953,Flame Gunner,2,267397
2954,Road Burners,2,373474
2955,Bust A Groove 2,2,4139
2956,Dance Dance Revolution 2ndMix Link Version,6,135374
2957,Beatmania IIDX Club Version,2,141046
2958,Beatmania 4thMix: The Beat Goes On,2,70632
2959,Battle Bakraid,2,38541
2960,Street Fighter III: 3rd Strike,2,6710
2961,Battle Gear,2,57828
2962,Multi Champ,2,39718
2963,Street Fighter EX2 Plus,2,44965
2964,HyperBowl: Arcade Edition,2,73880
2965,Guwange,2,21162
2966,Incredible Crisis,2,26637
2967,Dancing Stage Internet Ranking,2,135392
2968,Tekken Tag Tournament,2,1249
2969,Final Fight Revenge,2,1659
2970,Ghoul Panic,5,14392
2971,Brave Firefighters: Real Life Heroes,2,68307
2972,Hyper Bishi Bashi Champ,2,228466
2973,Virtua Striker 2 Ver. 2000,2,287055
2974,DrumMania,7,80397
2975,The King of Fighters '99: Millennium Battle,2,15430
2976,Beatmania IIDX Substream,2,80673
2977,Dancing Stage featuring True Kiss Destination,2,132805
2978,NFL Blitz 2000,2,4366
2979,World Series 99,2,58423
2980,Re-Volt,2,3585
2981,Dance Dance Revolution Solo Bass Mix,6,135509
2982,Toy Fighter,2,38636
2983,Taisen Hot Gimmick 3: Digital Surfing,2,56222
2984,Gaia Crusaders,2,39550
2985,JoJo's Bizarre Adventure: Heritage for the Future,2,75962
2986,Pop'n music 3,7,78977
2987,Offroad Thunder,4,3702
2988,Beatmania 5thMix: Time to Get Down,2,79698
2989,Pump It Up,6,79307
2990,Beatmania IIDX 2nd style,7,94021
2991,Mr. Driller,2,21840
2992,Aqua Rush,2,66736
2993,Dead or Alive 2,2,1388
2994,Dance Dance Revolution 3rdMix,6,73426
2995,NBA Showtime: NBA on NBC,2,3554
2996,Emergency Call Ambulance,2,39446
2997,Dynamite Baseball '99,2,124321
2998,Savage Quest,2,147053
2999,F355 Challenge,2,10348
3000,Garou: Mark of the Wolves,2,10605
3001,Virtua Tennis,4,6291
3002,Outtrigger,2,39605
3003,Virtua NBA,2,39790
3004,Cross Pang,2,39938
3005,Crusher Makochan,2,40109
3006,Golgo-13,2,131079
3007,Rock Tris,2,229064
3008,Paca Paca Passion Special,2,329386
3009,Samba de Amigo,7,70087
3010,Strider 2,2,5923
3011,Dance Dance Revolution Solo 2000,6,135510
3012,Puyo Puyo Da!,2,4353
3013,Pop'n Stage EX,2,314354
3014,Dancing Stage featuring Dreams Come True,2,69572
3015,Jambo! Safari,4,4938
3016,Cruis'n Exotica,4,10163
3017,The Typing of the Dead,2,11605
3018,Zombie Revenge,5,24798
3019,Knights of Valour Super Heroes,2,39289
3020,Strikers 1945 III,2,39298
3021,1 on 1 Government,2,39809
3022,Power Shovel,2,44741
3023,Sega Marine Fishing,2,45838
3024,Xtom 3D,2,45978
3025,Pacapaca Passion 2,2,58999
3026,Puzzle De Bowling,2,70863
3027,Crackin' DJ,7,76013
3028,Idol Janshi Suchie-Pai III,2,76610
3029,RC de GO!,2,77793
3030,Pachinko Sexy Reaction 2,2,83305
3031,Knights of Valour,2,83926
3032,Landing High Japan,2,129142
3033,Sega Tetris,2,131318
3034,EZ2DJ,7,137915
3035,Super Puzzle Bobble,2,138063
3036,Photo Y2K,2,142858
3037,G-Darius Ver.2,2,145879
3038,Sen-Know,2,178163
3039,Um Jammer Lammy Now,2,243420
3040,Dino Dash,2,246189
3041,99 Bottles of Beer,2,249256
3042,Pop's Pop's,2,254593
3043,Gachaga Champ,2,257308
3044,Guitar Jam,2,266894
3045,Million Hits,2,266898
3046,GuitarFreaks 2ndMix,7,314346
3047,SpikeOut: Final Edition,2,319157
3048,Search Eye Plus V2.0,2,325521
3049,Rock'n Tread,2,369814
3050,Spawn: In the Demon's Hand,2,4358
3051,Funny Bubble,2,40130
3052,Gals Panic S2,2,40145
3053,Nightmare in the Dark,2,40992
3054,Mission Craft,2,283402
3055,WWF Royal Rumble,2,76766
3056,NFL Blitz 2000: Gold Edition,2,39598
3057,Dead or Alive 2 Millennium,2,39623
3058,Metal Slug 3,2,1408
3059,beatmania complete MIX 2,2,92674
3060,Dragon Blaze,2,39659
3061,Head Panic,2,39683
3062,Slashout,2,39792
3063,Knights of Valour 2,2,39890
3064,Guts'n,2,40183
3065,Keyboardmania,7,92705
3066,Marvel vs. Capcom 2: New Age of Heroes,2,8247
3067,Beatmania IIDX 3rd style,7,80100
3068,Densha de GO! 3 Tsuukinhen,2,63706
3069,Fighting Mania: Fist of the North Star,2,64826
3070,Pop'n Music Animelo,2,72840
3071,Psyvariar: Medium Unit,2,137925
3072,Pop'n Music: Mickey Tunes,2,314334
3073,beatmania III -The latest evolution machine-,2,61017
3074,Pop'n Music 4,7,78978
3075,beatmania Club MIX,2,92673
3076,Dynamite Bomber,2,266879
3077,Turkey Hunting USA,2,331746
3078,Mars Matrix,2,4356
3079,Dance Dance Revolution 3rdMix Ver.Korea,6,135385
3080,Martial Masters,2,39386
3081,Power Stone 2,2,13106
3082,Bang Bead,2,40235
3083,Quiz Aa! Megami-sama: Tatakau Tsubasa to Tomoni,2,131572
3084,Dance Dance Revolution 3rdMix Ver.Korea2,6,135387
3085,Tang Tang,2,39912
3086,Beatmania Featuring: Dreams Come True,2,80674
3087,Deer Hunting USA,2,40312
3088,Lode Runner: The Dig Fight,2,40371
3089,Penguin Brothers,2,40406
3090,Boong-Ga Boong-Ga,2,58738
3091,Cyber Troopers Virtual-On: Oratorio Tangram - M.S.B.S. Ver. 5.66,2,172535
3092,Beach Head 2000,5,17451
3093,1944: The Loop Master,2,6079
3094,Dance ManiaX,6,70542
3095,Dance Dance Revolution 3rdMix Plus,6,135384
3096,Truck Kyousoukyoku,2,77490
3097,Guilty Gear X,2,9141
3098,Mr. Driller 2,2,49260
3099,Galaxian Fever,4,230590
3100,The King of Fighters 2000,2,15431
3101,Vasara,2,40293
3102,Capcom vs. SNK: Millennium Fight 2000,2,39593
3103,Dance Dance Revolution 4thMix,6,79708
3104,Dance Dance Revolution Solo 4thMix,6,135394
3105,Dancing Stage EuroMix,6,43746
3106,Planet Harriers,4,72972
3107,Crimson Skies,2,15863
3108,Nicktoons Racing,2,2758
3109,ParaParaParadise,6,77554
3110,Beatmania IIDX 4th style,7,72922
3111,EZ2Dancer,6,92487
3112,Tetris: The Absolute - The Grand Master 2,2,25023
3113,Death Crimson OX,5,40106
3114,Dance Dance Revolution USA,6,66659
3115,Densha de GO! Ryojou-hen,2,79442
3116,Golgo-13 2 - Kiseki no Dandou,2,91928
3117,Densha de Go! 3 Tsuukinhen: Daiyakaisei,2,146532
3118,Keyboardmania 2ndMix,7,62579
3119,The Simpsons Bowling,2,39415
3120,Silent Scope,5,49182
3121,ParaParaParadise V1.1,2,314329
3122,Mighty! Pang,2,39721
3123,NASCAR Arcade,2,58426
3124,Sega Strike Fighter,4,112506
3125,Shakatto Tambourine!,7,328951
3126,Cannon Spike,2,6719
3127,Pop'n music 5,7,78971
3128,Ninja Assault,5,13901
3129,MechWarrior 4: Vengeance,2,786
3130,Beatmania Core Remix,2,97183
3131,Ridge Racer V: Arcade Battle,4,315284
3132,Dance Dance Revolution Disney Mix,6,44796
3133,Bloody Roar 3,2,3824
3134,Tetris: The Absolute - The Grand Master 2 Plus,2,28455
3135,Point Blank 3,5,44979
3136,Sports Jam,2,45841
3137,Anime Champ,2,249989
3138,Fun Cube,2,255894
3139,Big Buck Hunter,5,263652
3140,DanceDanceRevolution Kids,2,314327
3141,Code One Dispatch,2,386315
3142,Smashing Drive,2,2743
3143,Samba de Amigo ver. 2000,7,85768
3144,Project Justice,2,13096
3145,Asura Buster: Eternal Warriors,2,39701
3146,Dance Dance Revolution 4thMix Plus,6,135393
3147,Dance Dance Revolution Solo 4thMix Plus,6,135395
3148,Gauntlet Dark Legacy,2,3927
3149,1945k III,2,6733
3150,Silent Scope 2: Dark Silhouette,5,28501
3151,Dimahoo,2,38527
3152,Golden Tee 2K,4,39327
3153,Extreme Hunting,5,39429
3154,Brave Blade,2,39494
3155,Invasion - The Abductors,5,39624
3156,Beatmania III: Append Core Remix,2,61018
3157,Tecmo World Cup Millennium,2,62476
3158,Star Wars: Racer Arcade,4,67944
3159,Police 911,2,77016
3160,Police 911 2,2,97483
3161,Come on Baby!,2,121850
3162,Golden Tee Fore!,4,133536
3163,The Grid,2,185943
3164,Ms. Pac-Man/Galaga: Class of 1981,2,219351
3165,GuitarFreaks 3rdMix,7,314347
3166,GunMania,2,328953
3167,Driving Party,2,372759
3168,Kart Duel,2,382663
3169,Puckman Pockimon Genie 2000,2,382664
3170,Spectrum 2000,2,382668
3171,F355 Challenge 2: International Course Edition,2,392560
3172,Cosmic Smash,2,6729
3173,Progear,2,39394
3174,Giga Wing 2,2,9163
3175,Sengoku 3,2,46784
3176,Puzz Loop 2,2,39669
3177,Gunbarich,5,39861
3178,Wangan Midnight,4,7478
3179,Taiko no Tatsujin Arcade,2,85872
3180,Vampire Night,5,13902
3181,Street Fighter Zero 3 Upper,2,22221
3182,Mr. Driller G,2,44788
3183,Age of Heroes: Silkroad 2,2,41110
3184,ParaParaParadise 2nd mix,6,78946
3185,GuitarFreaks 5thMix & DrumMania 4thMix,2,97123
3186,Mobile Suit Gundam Federation vs. Zeon,2,43311
3187,Dance Dance Revolution 5thMix,6,3678
3188,Beatmania IIDX 5th style,7,72913
3189,Diet Family,2,267649
3190,Virtua Striker 3,2,39789
3191,Keyboardmania 3rdMix,7,92706
3192,Pop'n music 6,7,78974
3193,Zero Gunner 2,2,21014
3194,Vasara 2,2,40294
3195,Wild Riders,2,58381
3196,Dance ManiaX 2nd MIX,6,70544
3197,Swat Police,2,39911
3198,Confidential Mission,5,6726
3199,DoDonPachi II,2,1674
3200,Crackin' DJ Part 2,2,58429
3201,Mahjong Hot Gimmick Integral,2,137932
3202,Mangchi,2,39591
3203,Thunder Heroes,2,39932
3204,Jumping Pop,2,46798
3205,Capcom vs. SNK: Millennium Fight 2000 Pro,2,45829
3206,Monkey Ball,2,40105
3207,Beach Spikers,2,3805
3208,Spikers Battle,2,39791
3209,Golgo-13 3 - Juusei no Chinkonka,2,91929
3210,Beatmania III: Append 6thMix,2,61019
3211,Beatmania 6thMix: The UK Underground Music,2,79612
3212,Heavy Metal: Geomatrix,2,45854
3213,Beatmania IIDX 6th style,7,72915
3214,Tekken 4,2,1245
3215,Virtua Fighter 4,2,1552
3216,Capcom vs. SNK 2: Mark of the Millennium 2001,2,3846
3217,Taiko no Tatsujin 2,7,276063
3218,Alien Front Online,2,3711
3219,Mobile Suit Gundam: Federation vs. Zeon DX,2,43205
3220,Arctic Thunder,4,3703
3221,GuitarFreaks 4thMix,2,97120
3222,Cyber Troopers Virtual-On Force,4,6951
3223,Toy Land Adventure,2,371406
3224,DDRMax: Dance Dance Revolution 6thMix,6,3677
3225,Ballistics,2,7495
3226,Resident Evil Survivor 2 Code: Veronica,2,19886
3227,The King of Fighters 2001,2,15432
3228,Tennis 2K2,2,45843
3229,Pop'n music 7,2,78976
3230,Kotoba no Puzzle: Mojipittan,2,80798
3231,Jurassic Park III,5,40093
3232,Ikaruga (2001),2,3953
3233,Wangan Midnight: R,2,215170
3234,Air Trix,4,18048
3235,Castle of Shikigami,2,28519
3236,Golden Tee Classic,4,39355
3237,The Crystal of Kings,2,39487
3238,Lupin the 3rd: The Shooting,5,39594
3239,Mocap Boxing,2,61667
3240,Pop'n Music Animelo 2,2,72881
3241,Wyvern Wings,2,109439
3242,Virtua Golf,2,131345
3243,Evolution Soccer,2,137690
3244,Inu no Osanpo,2,169323
3245,PainStation,2,175901
3246,Frenzy Express,2,233281
3247,Mambo a Go Go,2,273975
3248,Silent Scope EX,5,328952
3249,Wartracks,2,397298
3250,Dragon World Pretty Chance,2,40115
3251,Dragon World 2001,2,40116
3252,Fire Hawk,2,40135
3253,Metal Slug 4,2,1409
3254,Great Bishi Bashi Champ,2,321128
3255,Beatmania III: Append 7thMix - keepin' Evolution,2,61020
3256,Beatmania 7thMix: Keepin' Evolution,2,94743
3257,Doki-doki Idol Star Seeker Remix,2,200796
3258,The King of Route 66,4,18863
3259,ATV Track,2,250499
3260,Big Buck Hunter: Shooter's Challenge,2,263651
3261,Sega Yon-nin Uchi Mahjong MJ,2,164282
3262,Martial Beat,2,210810
3263,GuitarFreaks 7thMix,2,104225
3264,Mahjong Fight Club,2,79689
3265,Initial D Arcade Stage,2,92218
3266,The Maze of the Kings,5,39793
3267,Taiko no Tatsujin 3,7,276065
3268,Beatmania IIDX 7th style,7,72914
3269,Carnival King,2,51127
3270,Gamshara,2,269943
3271,DoDonPachi DaiOuJou,2,1675
3272,DDRMax2: Dance Dance Revolution,6,44711
3273,Guilty Gear X2,2,9142
3274,Pop'n music 8,2,78972
3275,The House of the Dead III,5,5863
3276,Snow Brothers 3: Magical Adventure,2,39841
3277,Wing Shooting Championship,2,40550
3278,Rage of the Dragons,2,39589
3279,Beach Head 2002,2,27660
3280,Technic Beat,2,24168
3281,Puzzle King,2,46791
3282,Star Trigon,2,54399
3283,Soul Surfer,4,66566
3284,SoulCalibur II,2,1565
3285,Crazy Taxi 3: High Roller,2,1807
3286,Beatmania The Final,2,135672
3287,Big Buck Hunter II: Sportsman's Paradise,2,263654
3288,Virtua Fighter 4: Evolution,2,22239
3289,Beatmania III The Final,2,61022
3290,GuitarFreaks 8thMix & DrumMania 7thMix,2,72779
3291,Ikaruga (2002),2,200996
3292,Beatmania IIDX 8th style,2,94024
3293,Uchuu Daisakusen Choco Vader: Contactee,2,158988
3294,The King of Fighters 2002,2,5884
3295,DoDonPachi DaiOuJou: Black Label,2,262448
3296,Battle Gear 3,2,91877
3297,Azumanga Daioh Puzzle Bobble,2,39646
3298,Mazan: Flash of the Blade,5,72435
3299,Taiko no Tatsujin 4,7,276389
3300,Pop'n music 9,2,78973
3301,Dance Dance Revolution Extreme,6,43680
3302,Time Crisis 3,5,13894
3303,Demon Front,2,41074
3304,XII Stag,2,43340
3305,Star Trek Voyager: The Arcade Game,5,51620
3306,Lupin the 3rd: The Typing,2,60791
3307,Orbz,2,80044
3308,G-Stream G2020,2,83425
3309,Neo no Panepon,2,109447
3310,Dancing Stage EuroMix 2,6,144894
3311,Initial D Arcade Stage 2,2,201776
3312,Cleopatra Fortune Plus,2,254954
3313,Crazy War,2,283555
3314,Shootout Pool,2,317528
3315,Silent Scope: Fortune Hunter,2,361924
3316,Dolphin Blue,2,3114
3317,Gals Panic S3,2,40143
